Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
656e1fe6afd6da5f86050bdb,631f55697876499cef1a3ebb,APPROVED,,2023-12-04T18:52:27.552000Z,2023-12-04T19:50:15.775000Z,2023-12-05T11:23:43.400000Z,2023-12-04T19:50:16.252021Z,3469.0,565DE625,1472,English,63,Female,Black,United States,United States,United States,English,No,Part-Time
656e201811420686006422a4,607457406c1c8882f0525b15,RETURNED,Not Applicable,2023-12-04T18:53:30.553000Z,,,2024-02-15T18:50:52.746462Z,,,1632,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
656e2048afd6da5f86050bef,63626fe174f7db263a4aa8f2,APPROVED,,2023-12-04T18:54:19.340000Z,2023-12-04T19:56:39.244000Z,2023-12-05T11:23:40.913000Z,2023-12-04T19:56:39.840382Z,3740.0,565DE625,285,English,50,Male,Other,United States,United States,United States,English,No,DATA_EXPIRED
656e2052772dcd7056f6b5c1,6509dae7b4546ad7146fd4ee,APPROVED,,2023-12-04T18:54:18.494000Z,2023-12-04T19:53:56.030000Z,2023-12-05T11:23:44.705000Z,2023-12-04T19:53:56.552663Z,3578.0,NOCODE,227,English,52,Female,White,United States,United States,United States,English,No,Other
656e207051808d0188cb80c4,63bdb63007b7ff499cb0e839,APPROVED,Not Applicable,2023-12-04T18:57:20.910000Z,2023-12-05T11:24:46.093000Z,2023-12-05T11:24:46.862000Z,2024-02-15T18:50:52.797504Z,59246.0,Manual Completion,1679,English,53,Male,White,United States,United States,United States,English,No,Full-Time
656e20e243dc80396dcf0a1e,60a202f048762ada5381474a,APPROVED,,2023-12-04T18:58:45.332000Z,2023-12-04T20:01:25.323000Z,2023-12-05T11:23:42.498000Z,2023-12-04T20:01:26.541355Z,3760.0,565DE625,197,English,52,Female,DATA_EXPIRED,United States,United States,United States,English,No,Part-Time
656e21e1798c277f68fec7b3,63c4a90d09909e33d5e82f21,APPROVED,,2023-12-04T19:09:33.437000Z,2023-12-04T20:14:18.795000Z,2023-12-05T11:23:35.670000Z,2023-12-04T20:14:19.232305Z,3886.0,565DE625,1523,English,50,Female,White,United States,United States,United States,English,Yes,Full-Time
656e2290f91d1f3ba703ca2d,5d649652adc4e8001a2d258d,APPROVED,,2023-12-04T19:03:48.720000Z,2023-12-04T19:54:23.381000Z,2023-12-05T11:23:37.209000Z,2023-12-04T19:54:23.942080Z,3035.0,565DE625,2043,English,58,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
656e231b06b993bb06c716fb,5cf6150ce42af100015a90c4,APPROVED,,2023-12-04T19:06:15.864000Z,2023-12-04T19:59:55.893000Z,2023-12-05T11:23:38.153000Z,2023-12-04T19:59:56.514789Z,3221.0,565DE625,2921,English,53,Female,White,United States,United States,United States,English,No,Part-Time
656e235ee7cc9cfa3c9ad9fb,63bdb30d719f55d7b4d80c0c,RETURNED,Not Applicable,2023-12-04T19:07:26.645000Z,,,2024-02-15T18:50:52.758525Z,,,194,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
656e237902cdb6b62c63daeb,650b6a4edc2b618a85e5cdf8,APPROVED,,2023-12-04T19:11:02.559000Z,2023-12-04T20:28:07.990000Z,2023-12-05T11:23:35.142000Z,2023-12-04T20:28:08.440220Z,4626.0,565DE625,332,"English, French, German",55,Male,Black,Nigeria,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
656e2394418ca63c1a549fc5,5d44afdcad6d110019b0a960,RETURNED,Not Applicable,2023-12-04T19:08:09.641000Z,,,2024-02-15T18:50:52.760988Z,,,1735,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
656e24323a86a6465e549fdf,650da967bd0f006226aa1d7a,APPROVED,,2023-12-04T19:10:46.757000Z,2023-12-04T19:59:46.671000Z,2023-12-05T11:23:41.832000Z,2023-12-04T19:59:47.627601Z,2940.0,565DE625,299,English,53,Female,White,United States,United States,United States,English,No,Part-Time
656e24912c1f3ef0b394150c,63ade94905e590dbf726b7fb,APPROVED,,2023-12-04T19:12:26.255000Z,2023-12-04T20:13:15.139000Z,2023-12-05T11:23:34.206000Z,2023-12-04T20:13:16.152036Z,3649.0,565DE625,563,English,50,Male,Black,Ghana,United States,United States,English,No,Full-Time
656e24d6c8985fda9ba9a254,6530254e79568ee55c08cf12,APPROVED,,2023-12-04T19:13:37.492000Z,2023-12-04T20:19:48.760000Z,2023-12-05T11:23:27.647000Z,2023-12-04T20:19:49.302170Z,3972.0,565DE625,94,English,56,Female,White,United States,United States,United States,English,No,Part-Time
656e24f6310c9ef399374134,63978402e524eebeace93868,RETURNED,Not Applicable,2023-12-04T19:14:13.988000Z,,,2024-02-15T18:50:52.776889Z,,,2263,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
656e25406b3b5065427708c7,6476c9f4663c454f80fc60c8,APPROVED,,2023-12-04T19:15:15.863000Z,2023-12-04T20:40:27.593000Z,2023-12-05T11:23:31.980000Z,2023-12-04T20:40:28.024263Z,5112.0,565DE625,336,English,52,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
656e31faa69d544c80c09b86,5ef6308c40846d2dfca0b66a,APPROVED,,2023-12-04T20:09:36.364000Z,2023-12-04T21:17:22.404000Z,2023-12-05T11:23:30.480000Z,2023-12-04T21:17:22.920973Z,4067.0,565DE625,1215,English,50,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
656e3a69a95909bb530649e2,63d9455555931a8fa4d7a3d8,RETURNED,Not Applicable,2023-12-04T20:55:29.237000Z,,,2024-02-15T18:50:52.786321Z,,,2232,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
656e3a743b15a086ffcd4c7b,6462ad7a6af483d279eefb98,APPROVED,,2023-12-04T20:47:58.008000Z,2023-12-04T21:40:40.118000Z,2023-12-05T11:23:26.644000Z,2023-12-04T21:40:40.913659Z,3163.0,565DE625,1085,"English, French",50,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
656e3a83a95909bb530649ec,651867da917e66a428e7928b,RETURNED,Not Applicable,2023-12-04T20:46:01.158000Z,,,2024-02-15T18:50:52.798904Z,,,1150,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
656e3bcf080ad12567557b5b,63bed6e176fba857a47fbaff,APPROVED,,2023-12-04T20:51:31.497000Z,2023-12-04T22:09:26.522000Z,2023-12-05T11:23:25.532000Z,2023-12-04T22:09:27.906944Z,4676.0,565DE625,2868,"English, Spanish",61,Female,Black,United States,United States,United States,English,No,Part-Time
656e16f1171b15820506465d,639c68bc52c767567d9cee5b,RETURNED,Not Applicable,2023-12-04T18:14:16.348000Z,,,2024-02-15T18:50:52.974000Z,,,670,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
656e180f16e7aa83f7ee3fa9,6466e6a8f3ab2a0f9c362e95,RETURNED,Not Applicable,2023-12-04T18:28:11.156000Z,,,2024-02-15T18:50:54.342000Z,,,2018,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
656e18d63312e5da742c1346,63c5e8422563a1600d959475,RETURNED,Not Applicable,2023-12-04T18:22:23.435000Z,,,2024-02-15T18:50:53.923000Z,,,737,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
656e1c23772dcd7056f6b4c5,646b776eca37542a899c1de5,APPROVED,Not Applicable,2023-12-04T18:36:32.310000Z,2023-12-04T19:29:45.112000Z,2023-12-05T11:23:50.106000Z,2023-12-04T19:29:46.019000Z,3193.0,565DE625,989,English,57,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
656e1cac2be03d846f63b421,60f1fa8f73bf9815c88dc8cb,APPROVED,Not Applicable,2023-12-04T18:38:41.101000Z,2023-12-04T19:38:58.671000Z,2023-12-05T11:23:47.186000Z,2023-12-04T19:38:59.804000Z,3618.0,565DE625,1766,English,51,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
656e1eb9318f5a303eff62f1,60ba46dc6d46a68f1c0bc952,APPROVED,Not Applicable,2023-12-04T18:47:21.647000Z,2023-12-04T19:34:18.393000Z,2023-12-05T11:23:49.218000Z,2023-12-04T19:34:19.495000Z,2817.0,565DE625,3984,English,58,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
656e1ee71b0b43bcd8de0ad9,6529bcd74ee9e1df2c5061e4,RETURNED,Not Applicable,2023-12-04T18:48:20.956000Z,,,2024-02-15T18:50:54.147000Z,,,1353,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
656e1efef86ca9d9ceb2d4b0,646691e373f0424399e2de28,APPROVED,Not Applicable,2023-12-04T18:48:54.557000Z,2023-12-04T20:09:58.690000Z,2023-12-05T11:23:45.981000Z,2023-12-04T20:09:59.598000Z,4865.0,565DE625,832,English,63,Male,White,United States,United States,United States,English,No,Full-Time
656e1f3ca69d544c80c09735,55b6d0a4fdf99b437183f9b5,APPROVED,Not Applicable,2023-12-04T18:49:39.010000Z,2023-12-05T11:24:18.578000Z,2023-12-05T11:24:19.562000Z,2024-02-15T18:50:53.437000Z,59680.0,Manual Completion,3141,"English, Spanish",62,Female,White,United Kingdom,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
656e1f735dc797808876bf73,64d50be2a6946343b620b6c4,APPROVED,Not Applicable,2023-12-04T18:50:34.746000Z,2023-12-04T19:40:00.870000Z,2023-12-05T11:23:48.269000Z,2023-12-04T19:40:01.813000Z,2967.0,565DE625,1114,English,53,Female,Mixed,United States,United States,United States,English,No,Part-Time
656e1fe6afd6da5f86050bdb,631f55697876499cef1a3ebb,APPROVED,Not Applicable,2023-12-04T18:52:27.552000Z,2023-12-04T19:50:15.775000Z,2023-12-05T11:23:43.400000Z,2023-12-04T19:50:16.580000Z,3469.0,565DE625,2192,English,63,Female,Black,United States,United States,United States,English,No,Part-Time
656e201811420686006422a4,607457406c1c8882f0525b15,RETURNED,Not Applicable,2023-12-04T18:53:30.553000Z,,,2024-02-15T18:50:54.777000Z,,,1997,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
656e2048afd6da5f86050bef,63626fe174f7db263a4aa8f2,APPROVED,Not Applicable,2023-12-04T18:54:19.340000Z,2023-12-04T19:56:39.244000Z,2023-12-05T11:23:40.913000Z,2023-12-04T19:56:40.108000Z,3740.0,565DE625,603,English,51,Male,Other,United States,United States,United States,English,No,Part-Time
656e2052772dcd7056f6b5c1,6509dae7b4546ad7146fd4ee,APPROVED,Not Applicable,2023-12-04T18:54:18.494000Z,2023-12-04T19:53:56.030000Z,2023-12-05T11:23:44.705000Z,2023-12-04T19:53:56.831000Z,3578.0,NOCODE,428,English,53,Female,White,United States,United States,United States,English,No,Full-Time
656e207051808d0188cb80c4,63bdb63007b7ff499cb0e839,APPROVED,Not Applicable,2023-12-04T18:57:20.910000Z,2023-12-05T11:24:46.093000Z,2023-12-05T11:24:46.862000Z,2024-02-15T18:50:53.699000Z,59246.0,Manual Completion,1993,English,53,Male,White,United States,United States,United States,English,Yes,Full-Time
656e20e243dc80396dcf0a1e,60a202f048762ada5381474a,APPROVED,Not Applicable,2023-12-04T18:58:45.332000Z,2023-12-04T20:01:25.323000Z,2023-12-05T11:23:42.498000Z,2023-12-04T20:01:26.850000Z,3760.0,565DE625,1060,English,53,Female,Mixed,United States,United States,United States,English,No,Full-Time
656e21e1798c277f68fec7b3,63c4a90d09909e33d5e82f21,APPROVED,Not Applicable,2023-12-04T19:09:33.437000Z,2023-12-04T20:14:18.795000Z,2023-12-05T11:23:35.670000Z,2023-12-04T20:14:19.475000Z,3886.0,565DE625,2090,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED
656e2290f91d1f3ba703ca2d,5d649652adc4e8001a2d258d,APPROVED,Not Applicable,2023-12-04T19:03:48.720000Z,2023-12-04T19:54:23.381000Z,2023-12-05T11:23:37.209000Z,2023-12-04T19:54:24.184000Z,3035.0,565DE625,2726,English,58,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
656e231b06b993bb06c716fb,5cf6150ce42af100015a90c4,APPROVED,Not Applicable,2023-12-04T19:06:15.864000Z,2023-12-04T19:59:55.893000Z,2023-12-05T11:23:38.153000Z,2023-12-04T19:59:56.809000Z,3221.0,565DE625,3535,English,54,Female,White,United States,United States,United States,English,No,Part-Time
656e235ee7cc9cfa3c9ad9fb,63bdb30d719f55d7b4d80c0c,RETURNED,Not Applicable,2023-12-04T19:07:26.645000Z,,,2024-02-15T18:50:54.565000Z,,,195,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
656e237902cdb6b62c63daeb,650b6a4edc2b618a85e5cdf8,APPROVED,Not Applicable,2023-12-04T19:11:02.559000Z,2023-12-04T20:28:07.990000Z,2023-12-05T11:23:35.142000Z,2023-12-04T20:28:08.686000Z,4626.0,565DE625,586,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED
656e2394418ca63c1a549fc5,5d44afdcad6d110019b0a960,RETURNED,Not Applicable,2023-12-04T19:08:09.641000Z,,,2024-02-15T18:50:56.619000Z,,,2012,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
656e24323a86a6465e549fdf,650da967bd0f006226aa1d7a,APPROVED,Not Applicable,2023-12-04T19:10:46.757000Z,2023-12-04T19:59:46.671000Z,2023-12-05T11:23:41.832000Z,2023-12-04T19:59:47.895000Z,2940.0,565DE625,698,English,53,Female,White,United States,United States,United States,English,No,Part-Time
656e24912c1f3ef0b394150c,63ade94905e590dbf726b7fb,APPROVED,Not Applicable,2023-12-04T19:12:26.255000Z,2023-12-04T20:13:15.139000Z,2023-12-05T11:23:34.206000Z,2023-12-04T20:13:16.505000Z,3649.0,565DE625,1039,English,50,Male,Black,Ghana,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
656e24d6c8985fda9ba9a254,6530254e79568ee55c08cf12,APPROVED,Not Applicable,2023-12-04T19:13:37.492000Z,2023-12-04T20:19:48.760000Z,2023-12-05T11:23:27.647000Z,2023-12-04T20:19:49.541000Z,3972.0,565DE625,362,English,56,Female,White,United States,United States,United States,English,Yes,Part-Time
656e24f6310c9ef399374134,63978402e524eebeace93868,RETURNED,Not Applicable,2023-12-04T19:14:13.988000Z,,,2024-02-15T18:50:57.116000Z,,,2947,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
656e25406b3b5065427708c7,6476c9f4663c454f80fc60c8,APPROVED,Not Applicable,2023-12-04T19:15:15.863000Z,2023-12-04T20:40:27.593000Z,2023-12-05T11:23:31.980000Z,2023-12-04T20:40:28.304000Z,5112.0,565DE625,673,English,53,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
656e31faa69d544c80c09b86,5ef6308c40846d2dfca0b66a,APPROVED,Not Applicable,2023-12-04T20:09:36.364000Z,2023-12-04T21:17:22.404000Z,2023-12-05T11:23:30.480000Z,2023-12-04T21:17:23.186000Z,4067.0,565DE625,2667,English,51,Female,White,United States,United States,United States,English,No,Part-Time
656e3a69a95909bb530649e2,63d9455555931a8fa4d7a3d8,RETURNED,Not Applicable,2023-12-04T20:55:29.237000Z,,,2024-02-15T18:50:53.242000Z,,,2232,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
656e3a743b15a086ffcd4c7b,6462ad7a6af483d279eefb98,APPROVED,Not Applicable,2023-12-04T20:47:58.008000Z,2023-12-04T21:40:40.118000Z,2023-12-05T11:23:26.644000Z,2023-12-04T21:40:41.252000Z,3163.0,565DE625,2540,"English, French",51,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
656e3a83a95909bb530649ec,651867da917e66a428e7928b,RETURNED,Not Applicable,2023-12-04T20:46:01.158000Z,,,2024-02-15T18:50:56.817000Z,,,1472,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
656e3bcf080ad12567557b5b,63bed6e176fba857a47fbaff,APPROVED,Not Applicable,2023-12-04T20:51:31.497000Z,2023-12-04T22:09:26.522000Z,2023-12-05T11:23:25.532000Z,2023-12-04T22:09:28.148000Z,4676.0,565DE625,4328,"English, Spanish",62,Female,Black,United States,United States,United States,English,No,Part-Time
