Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
657c77dde86a65a034456e1a,6319fe94b95ac2abc796fbe7,RETURNED,2023-12-15T15:59:29.934000Z,,,,,,517,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
657c790b4322871b02a90696,6138c15bd47ecca8b56a704f,RETURNED,2023-12-15T16:04:32.857000Z,,,,,,1073,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
657c7b44d5ff3ee6f88d8924,63260e13957b6901854eed9f,TIMED-OUT,2023-12-15T16:14:03.979000Z,,,,278489,,1530,English,30,Male,White,United States,United States,United States,English,Yes,Full-Time
657c943a5e2129e22597b87e,611e54fcfb18ec5f8ac11300,RETURNED,2023-12-15T18:00:28.840000Z,,,,,,99,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
657c736637e9bee3829c8a05,5d617ba9364f9a0019f1dac3,APPROVED,2023-12-15T15:40:43.826000Z,2023-12-15T16:27:22.579000Z,2023-12-18T21:29:54.892000Z,2023-12-15T16:27:23.116798Z,2799,565DE625,5456,English,37,Female,Asian,Japan,United States,United States,Japanese,No,DATA_EXPIRED
657c74edf1c9a69870452e5d,5c8f224c9d2bff0001867ce2,APPROVED,2023-12-15T15:50:12.551000Z,2023-12-15T17:17:01.234000Z,2023-12-18T21:29:55.323000Z,2023-12-15T17:17:01.729732Z,5209,565DE625,1320,English,38,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
657c784d5caa3c86c2a9065f,65198ba1126ba439e0d8f29f,APPROVED,2023-12-15T16:01:22.288000Z,2023-12-15T17:00:59.266000Z,2023-12-18T21:29:55.537000Z,2023-12-15T17:00:59.790228Z,3577,565DE625,486,English,42,Female,White,United States,United States,United States,English,Yes,Part-Time
657c7960c372fc150e31a029,5b180cd1db971600013d34cc,APPROVED,2023-12-15T16:05:58.224000Z,2023-12-15T17:01:03.206000Z,2023-12-18T21:29:55.737000Z,2023-12-15T17:01:03.813489Z,3305,565DE625,2399,English,38,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
657c79672339b131aac9d259,6171125c1d572c106f10824e,APPROVED,2023-12-15T16:06:04.054000Z,2023-12-15T16:51:53.656000Z,2023-12-18T21:29:55.953000Z,2023-12-15T16:51:54.613302Z,2750,565DE625,2562,English,39,Female,White,United States,United States,United States,English,No,Part-Time
657c79e0c372fc150e31a043,636acaf0ab9c76f449b54f2b,APPROVED,2023-12-15T16:14:11.729000Z,2023-12-15T17:18:19.718000Z,2023-12-18T21:29:56.161000Z,2023-12-15T17:18:20.323691Z,3848,565DE625,1712,"English, German, French",43,Male,Black,United Kingdom,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
657c7a58e56624f8281a50f2,60fece35afedb0bdd821592a,APPROVED,2023-12-15T16:10:03.394000Z,2023-12-15T16:56:43.801000Z,2023-12-18T21:29:56.356000Z,2023-12-15T16:56:44.300159Z,2801,565DE625,1480,English,45,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
657c7acdd23e57ed188e1ff5,62df7fc27c9e824a7a774103,APPROVED,2023-12-15T16:12:03.438000Z,2023-12-15T16:59:07.614000Z,2023-12-18T21:29:56.550000Z,2023-12-15T16:59:08.222232Z,2825,565DE625,904,English,40,Male,White,United States,United States,United States,English,No,Full-Time
657c7b4263369ddf5e6270f1,6563003ce4f5a268a959df06,APPROVED,2023-12-15T16:13:58.721000Z,2023-12-15T17:42:35.860000Z,2023-12-18T21:29:56.745000Z,2023-12-15T17:42:36.471724Z,5318,565DE625,83,English,36,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
657c7cbb00d42bf2add7c6e2,632f7d0761bce49001d13953,APPROVED,2023-12-15T16:20:24.827000Z,2023-12-15T17:38:14.227000Z,2023-12-18T21:29:56.945000Z,2023-12-15T17:38:14.821106Z,4670,565DE625,775,English,40,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
657c7cf25caa3c86c2a90784,631b428359f449b8159625f8,APPROVED,2023-12-15T16:21:22.429000Z,2023-12-15T17:14:13.583000Z,2023-12-18T21:29:57.585000Z,2023-12-15T17:14:14.079388Z,3172,565DE625,971,English,36,Male,Asian,United States,United States,United States,English,No,Full-Time
657c7e2d2be281aed5c92ccf,63617d69f2a3425296c8d89e,APPROVED,2023-12-15T16:26:28.423000Z,2023-12-15T17:18:06.967000Z,2023-12-18T21:29:57.806000Z,2023-12-15T17:18:07.418569Z,3099,565DE625,819,English,35,Male,Black,United States,United States,United States,English,Yes,Full-Time
657c7e9f414939a328e1110f,5ec1c41a1f98090e8c119332,APPROVED,2023-12-15T16:28:20.493000Z,2023-12-15T17:16:16.052000Z,2023-12-18T21:29:58.004000Z,2023-12-15T17:16:16.580459Z,2876,565DE625,3911,English,36,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
657c7eb884fe5455fb8ff10c,5e85088b3f06400f3f75e21f,APPROVED,2023-12-15T16:33:24.946000Z,2023-12-15T17:16:54.781000Z,2023-12-18T21:29:58.191000Z,2023-12-15T17:16:55.278758Z,2610,565DE625,718,English,35,Male,White,United States,United States,United States,English,Yes,Part-Time
657c7f06e6326ec691d37ca0,5d0d3bc8f403080016411213,APPROVED,2023-12-15T16:30:09.909000Z,2023-12-15T17:22:05.208000Z,2023-12-18T21:29:58.378000Z,2023-12-15T17:22:05.910581Z,3116,565DE625,341,English,36,Female,Black,United States,United States,United States,English,No,Part-Time
657c7f4f596e8a3993fd570c,651eb3bc379e71c4df3b95a7,APPROVED,2023-12-15T16:31:20.684000Z,2023-12-15T17:19:53.139000Z,2023-12-18T21:29:58.568000Z,2023-12-15T17:19:53.726870Z,2913,565DE625,238,"English, German",41,Female,Mixed,United States,United States,United States,English,No,Other
657c7fa020fe74777a9e0b8a,611e99910d64a6ea6d18b0a6,APPROVED,2023-12-15T16:32:40.074000Z,2023-12-15T17:21:06.096000Z,2023-12-18T21:29:58.854000Z,2023-12-15T17:21:06.698384Z,2907,565DE625,301,English,45,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
657c80442be281aed5c92d28,56caf7b564c068000c4d798a,APPROVED,2023-12-15T16:35:22.191000Z,2023-12-15T17:33:05.530000Z,2023-12-18T21:29:59.058000Z,2023-12-15T17:33:06.065875Z,3464,565DE625,2196,English,42,Female,White,United States,United States,United States,English,No,Full-Time
657c81ded394fbde746272d3,63d7b81d79044b73bfb50952,APPROVED,2023-12-15T16:42:20.242000Z,2023-12-15T17:47:49.925000Z,2023-12-18T21:29:59.265000Z,2023-12-15T17:47:50.494893Z,3930,565DE625,753,English,40,Male,White,United States,United States,United States,English,No,Full-Time
657cb05a21488c634046f625,63f7a3efa5b4d0027e3185f0,APPROVED,2023-12-15T20:00:35.108000Z,2023-12-15T20:48:49.153000Z,2023-12-18T21:29:59.472000Z,2023-12-15T20:48:50.472465Z,2895,565DE625,1011,English,40,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
657c79b1dc3834721004a547,63bd11a2cbebd7e39b126938,RETURNED,2023-12-15T16:07:18.690000Z,,,,,,470,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
657c7d8be56624f8281a5222,5c377e2f5c297200015669e6,RETURNED,2023-12-15T16:23:42.468000Z,,,,,,2945,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
657c7de084fe5455fb8ff0c6,5930c7fdfa699e0001017cc1,RETURNED,2023-12-15T16:25:10.361000Z,,,,,,441,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
657c7dea674bf4ad870578f6,63655d5226651ebb9318f938,TIMED-OUT,2023-12-15T16:25:34.434000Z,,,,277840,,733,English,37,Male,Asian,Canada,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
657c7f4cff457717fd7c505b,60321ad4d37c2619d436ba15,RETURNED,2023-12-15T16:31:15.928000Z,,,,,,21,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
657c811b349bd0d585ce2627,605bc8caf9e0b0f799baf6da,RETURNED,2023-12-15T16:38:53.718000Z,,,,,,6670,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
657c97c304a8b662a18d8d96,655eb8b1e492d12a307d94ea,RETURNED,2023-12-15T18:15:39.017000Z,,,,,,238,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
657c7e28112e07e81ec904c5,6462477ceb093758f41d42e9,APPROVED,2023-12-15T16:26:21.020000Z,2023-12-15T17:14:44.313000Z,2023-12-18T21:30:24.985000Z,2023-12-15T17:14:44.849755Z,2904,565DE625,1113,English,56,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
657c7e788fd76603f588238b,645a80c7086c5489889e618d,APPROVED,2023-12-15T16:27:44.216000Z,2023-12-15T17:18:05.630000Z,2023-12-18T21:30:25.325000Z,2023-12-15T17:18:06.161852Z,3022,565DE625,230,English,56,Female,White,United States,United States,United States,English,DATA_EXPIRED,Unemployed (and job seeking)
657c7fcc674bf4ad8705796d,6467c9e2d169d6933ecdb639,APPROVED,2023-12-15T16:33:22.213000Z,2023-12-15T17:34:57.128000Z,2023-12-18T21:30:25.587000Z,2023-12-15T17:34:57.671839Z,3695,565DE625,620,English,53,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
657c8045212dc6bd9565c202,5f4f93bcb46af5055714d433,APPROVED,2023-12-15T16:35:24.570000Z,2023-12-15T17:28:37.875000Z,2023-12-18T21:30:25.793000Z,2023-12-15T17:28:38.471995Z,3194,565DE625,1937,English,57,Female,White,United States,United States,United States,English,No,Part-Time
657c811b8201fdd1dc26d06e,650c3f3a36d72f87324d708f,APPROVED,2023-12-15T16:42:51.876000Z,2023-12-15T17:39:17.896000Z,2023-12-18T21:30:26.330000Z,2023-12-15T17:39:18.443998Z,3387,565DE625,572,English,53,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
657c81a961fa199f2f6815d7,5ab9d6b0e734400001d9b76a,APPROVED,2023-12-15T16:41:18.905000Z,2023-12-15T17:35:44.703000Z,2023-12-18T21:30:26.526000Z,2023-12-15T17:35:45.129050Z,3266,565DE625,4899,English,DATA_EXPIRED,Female,White,United States,United States,United States,English,No,Full-Time
657c820b349bd0d585ce266e,63fa2287bd13de487b3d7393,APPROVED,2023-12-15T16:43:18.930000Z,2023-12-15T17:32:27.909000Z,2023-12-18T21:30:26.718000Z,2023-12-15T17:32:28.433998Z,2949,565DE625,143,English,57,Male,White,United States,United States,United States,English,No,Full-Time
657c827c119ebdafff34672a,63b5681c49af1cbe651420bc,APPROVED,2023-12-15T16:47:43.872000Z,2023-12-15T17:34:56.724000Z,2023-12-18T21:30:26.925000Z,2023-12-15T17:34:57.166095Z,2833,565DE625,2279,"English, Italian",55,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
657c8352b570264054d37d4b,598ba20f716a2c000187ce01,APPROVED,2023-12-15T16:57:27.145000Z,2023-12-15T17:51:37.035000Z,2023-12-18T21:30:27.135000Z,2023-12-15T17:51:37.619703Z,3250,565DE625,4999,English,52,Male,Black,United States,United States,United States,English,No,DATA_EXPIRED
657c8836ca07587fb0d7c8ef,651ec2aa595edca002b3f6d8,APPROVED,2023-12-15T17:09:15.749000Z,2023-12-15T18:00:12.927000Z,2023-12-18T21:30:27.332000Z,2023-12-15T18:00:13.726026Z,3058,565DE625,421,English,52,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
657c75332e2c90776cf12c6c,5e5529ffd4c2b6526cb82340,RETURNED,2023-12-15T15:48:11.890000Z,,,,,,1189,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
657c84b9484dd384c3c15d09,654267202e0e2fbb27b8d733,RETURNED,2023-12-15T16:54:40.241000Z,,,,,,377,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
657c85391a2c3da63e8e2299,63a3375101319bb7cb39f654,RETURNED,2023-12-15T17:07:00.066000Z,,,,,,611,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
657c87c534fdea95a1c061d5,642f6ac1b10ead55a45175ab,RETURNED,2023-12-15T17:07:25.739000Z,,,,,,864,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
657c74708da7fff4974ac477,63d2fe57eea8cacc91a44fdd,APPROVED,2023-12-15T15:44:53.603000Z,2023-12-15T16:32:05.287000Z,2023-12-18T21:30:48.765000Z,2023-12-15T16:32:05.775726Z,2832,565DE625,1613,English,62,Female,White,United States,United States,United States,English,No,Part-Time
657c7fc40b9238b08c6109c8,5a5d0554ac562400015402dd,APPROVED,2023-12-15T16:33:17.284000Z,2023-12-15T17:20:29.036000Z,2023-12-18T21:30:49.068000Z,2023-12-15T17:20:29.827435Z,2832,565DE625,2433,English,63,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
657c81aa3794bbc4cb8df00b,55ad7888fdf99b6eff50171d,APPROVED,2023-12-15T16:41:17.387000Z,2023-12-15T17:33:09.995000Z,2023-12-18T21:30:49.254000Z,2023-12-15T17:33:11.221711Z,3113,565DE625,2674,English,63,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
657c81d2ac1c8704910a489d,62f269f2a7751126ffb96a4c,APPROVED,2023-12-15T16:41:59.548000Z,2023-12-15T17:28:11.159000Z,2023-12-18T21:30:49.440000Z,2023-12-15T17:28:11.670082Z,2772,565DE625,1391,English,60,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
657c836a600f1b2e7665e2d6,63da9d744c860382808770bd,APPROVED,2023-12-15T16:48:46.180000Z,2023-12-15T17:51:26.398000Z,2023-12-18T21:30:49.660000Z,2023-12-15T17:51:26.872207Z,3761,565DE625,1873,English,62,Female,Other,Mauritius,United States,United States,French,No,Unemployed (and job seeking)
657c84a71d2a2bfe82a3b719,58b2338a898c2e0001a5ca56,APPROVED,2023-12-15T16:54:08.444000Z,2023-12-15T17:44:14.356000Z,2023-12-18T21:30:49.895000Z,2023-12-15T17:44:14.895067Z,3006,NOCODE,1494,English,62,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
657c850a409a9e70d20bcf66,5ebe015ae70ab70008895dbd,APPROVED,2023-12-15T16:55:42.442000Z,2023-12-15T17:41:49.494000Z,2023-12-18T21:30:50.090000Z,2023-12-15T17:41:49.998132Z,2768,565DE625,4403,English,60,Male,Black,Trinidad and Tobago,United States,United States,English,No,Full-Time
657c85f22832af573ef2bede,5ba4057af0741400010637b9,APPROVED,2023-12-15T16:59:35.825000Z,2023-12-15T17:44:40.916000Z,2023-12-18T21:30:50.291000Z,2023-12-15T17:44:41.514771Z,2706,565DE625,2058,English,61,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
657c87058cde966427b95dca,62a9513ae9305607fd5af01a,APPROVED,2023-12-15T17:04:11.275000Z,2023-12-15T17:59:24.283000Z,2023-12-18T21:30:50.472000Z,2023-12-15T17:59:24.801588Z,3314,565DE625,1485,English,60,Female,Black,United States,United States,United States,English,No,Full-Time
657c874db3f40362c9b1c613,64921fc8c813049f1fd29b47,APPROVED,2023-12-15T17:05:21.195000Z,2023-12-15T17:55:09.165000Z,2023-12-18T21:30:50.673000Z,2023-12-15T17:55:09.761885Z,2988,565DE625,1218,English,62,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
657c8a7b21488c634046ee65,655622d420556b53d5b1a654,APPROVED,2023-12-15T17:19:23.828000Z,2023-12-15T18:28:44.050000Z,2023-12-18T21:30:50.909000Z,2023-12-15T18:28:45.071131Z,4161,565DE625,155,English,60,Female,Black,United States,United States,United States,English,No,Part-Time
657c8c60427b77bcdf849099,61536cd5842e5b40639fa99b,APPROVED,2023-12-15T17:27:05.475000Z,2023-12-15T18:22:50.616000Z,2023-12-18T21:30:51.095000Z,2023-12-15T18:22:51.292710Z,3346,NOCODE,795,English,61,Male,White,United States,United States,United States,English,No,Full-Time
657c8d85c558f0603dc90984,6051536b3e81428095504b35,APPROVED,2023-12-15T17:33:14.070000Z,2023-12-15T18:26:53.024000Z,2023-12-18T21:30:51.387000Z,2023-12-15T18:26:53.499823Z,3219,565DE625,6259,English,64,Male,White,United States,United States,United States,English,No,Part-Time
657c8dd6122bf003af0bd114,5e1fc8d45427912f6143b012,APPROVED,2023-12-15T17:33:15.229000Z,2023-12-15T18:30:25.071000Z,2023-12-18T21:30:51.612000Z,2023-12-15T18:30:25.569422Z,3430,565DE625,5516,English,60,Female,White,United States,United States,United States,English,No,Full-Time
657c93cf85122cad1fd740e0,63cbd5095083beef0c8b1a7a,APPROVED,2023-12-15T17:58:45.259000Z,2023-12-15T19:02:07.646000Z,2023-12-18T21:30:51.804000Z,2023-12-15T19:02:08.378933Z,3803,565DE625,1614,English,62,Male,White,United States,United States,United States,English,Yes,Full-Time
657c7a8c1f812b3fc491b687,644ff5cdfdce8f493ccc6ca9,RETURNED,2023-12-15T16:10:57.271000Z,,,,,,617,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
657c805e21488c634046ebe6,570d30d942a1db000fc4cf87,RETURNED,2023-12-15T16:35:48.608000Z,,,,,,3381,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
657c81bb484dd384c3c15c06,5d41df0ca7b5800001a0341a,RETURNED,2023-12-15T16:46:07.314000Z,,,,,,3005,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
657c86f0ddb5579e35881738,6446f3122f541cfa77c55858,RETURNED,2023-12-15T17:03:56.911000Z,,,,,,457,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
657c875579cbae5d18882435,5dcc948ed9873592337ae827,RETURNED,2023-12-15T17:05:30.288000Z,,,,,,4788,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
657c8931681422fa87582c48,60de9c66c01a9de405e9efb0,RETURNED,2023-12-15T17:13:25.898000Z,,,,,,4975,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
657c893880e1d674eadfb88c,655e151840bad377f83a4ec2,RETURNED,2023-12-15T17:13:40.216000Z,,,,,,74,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
657c8994d23e57ed188e2360,57aa96584cda6e0001842142,RETURNED,2023-12-15T17:15:13.813000Z,,,,,,635,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
657c8d77119ebdafff3469a7,655a1ff1629a34555ae4315d,RETURNED,2023-12-15T17:31:40.550000Z,,,,,,271,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
657c759749d71d74f5b93849,5bc934c69427200001dd4ef2,APPROVED,2023-12-15T15:49:50.902000Z,2023-12-15T16:42:12.161000Z,2023-12-18T21:31:07.960000Z,2023-12-15T16:42:12.600100Z,3142,565DE625,2327,English,67,Female,White,United States,United States,United States,English,No,Full-Time
657c82764cc12a14ebbf4db7,637656f618065b68614915b0,APPROVED,2023-12-15T16:44:47.094000Z,2023-12-15T17:37:16.315000Z,2023-12-18T21:31:08.268000Z,2023-12-15T17:37:16.801795Z,3150,565DE625,2986,"English, Spanish",65,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
657c84e163369ddf5e6272ff,63f7a192f23f12b947c92d36,APPROVED,2023-12-15T16:55:04.808000Z,2023-12-15T17:45:08.326000Z,2023-12-18T21:31:08.463000Z,2023-12-15T17:45:08.819165Z,3004,565DE625,384,"Twi, French, English",67,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
657c8ac1cce9e8542cd8bcf5,6384e535ba619451063f5223,APPROVED,2023-12-15T17:28:27.639000Z,2023-12-15T18:15:09.980000Z,2023-12-18T21:31:08.637000Z,2023-12-15T18:15:10.444465Z,2803,565DE625,2811,English,69,Female,White,United States,United States,United States,English,No,Part-Time
657c8db45d901aa0f809a6f1,5cf3f7364bcc6400019d71fa,APPROVED,2023-12-15T17:32:40.666000Z,2023-12-15T18:19:29.524000Z,2023-12-18T21:31:08.816000Z,2023-12-15T18:19:29.953564Z,2809,565DE625,6837,English,66,Female,White,United States,United States,United States,English,No,Full-Time
657c8efd377638a7b909a632,64467092479723cb7906e371,APPROVED,2023-12-15T17:38:09.347000Z,2023-12-15T18:42:02.417000Z,2023-12-18T21:31:08.989000Z,2023-12-15T18:42:02.848875Z,3834,565DE625,753,English,67,Female,Black,Ghana,United States,United States,English,Yes,Part-Time
657c8fddb3a3c77f3ff2c105,60dfd857e293a99dd577f4c8,APPROVED,2023-12-15T17:41:55.949000Z,2023-12-15T18:31:25.618000Z,2023-12-18T21:31:09.164000Z,2023-12-15T18:31:26.078910Z,2970,565DE625,5177,English,66,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
657c9204e6326ec691d381e1,607c9f94cc974d4ea1dc22c8,APPROVED,2023-12-15T17:51:09.729000Z,2023-12-15T18:49:56.304000Z,2023-12-18T21:31:09.334000Z,2023-12-15T18:49:57.049638Z,3527,565DE625,2279,English,67,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
657c92acddb5579e35881a20,646fea6f93d07b0354140441,APPROVED,2023-12-15T17:53:58.957000Z,2023-12-15T19:36:33.915000Z,2023-12-18T21:31:09.512000Z,2023-12-15T19:36:34.361641Z,6155,NOCODE,1775,English,66,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
657caccd22f9617fcc0df491,59e62b6277860e0001512e14,APPROVED,2023-12-15T19:45:25.530000Z,2023-12-15T20:42:05.644000Z,2023-12-18T21:31:09.689000Z,2023-12-15T20:42:06.466153Z,3401,565DE625,5492,"English, French, Spanish",70,Male,Mixed,Cuba,United States,United States,English,No,DATA_EXPIRED
657c74afe4bcbd61a51f6545,63f1b6b09dd844d7802e1682,RETURNED,2023-12-15T15:45:54.536000Z,,,,,,1127,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
657c8377c56918c8db65c24c,655a1838cb3988940b59c3ff,RETURNED,2023-12-15T16:49:38.240000Z,,,,,,99,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
657c84d3d394fbde74627380,63ea751b7686e752f5ef78b2,RETURNED,2023-12-15T16:54:48.626000Z,,,,,,2622,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
657c8c43d6d015475537a83d,640e4ddaf9f67c6c8ea4936b,RETURNED,2023-12-15T17:26:33.662000Z,,,,,,1793,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
657c8c841d2a2bfe82a3b8a5,5f048fdc0aea5b0ae3215fc9,RETURNED,2023-12-15T17:27:52.577000Z,,,,,,3961,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
